"X..Gene.Family"	"ARSH_W18_PN1A2_S29_L001_Abundance.RPKs"	"ARSH_W18_PN1V1_S30_L001_Abundance.RPKs"	"ARSH_W18_PN2A1_S31_L001_Abundance.RPKs"	"ARSH_W18_PN2V1_S32_L001_Abundance.RPKs"	"LVCH_W18_PN1A2_S13_L001_Abundance.RPKs"	"LVCH_W18_PN1V2_S14_L001_Abundance.RPKs"	"LVCH_W18_PN2A2_S15_L001_Abundance.RPKs"	"LVCH_W18_PN2V1_S16_L001_Abundance.RPKs"
"5725"	"K12436: polyketide synthase 12"	5.94789e-06	7.1807e-06	6.37544e-06	6.00041e-06	0.000646942108171061	0.00105852077086456	0.000593398395460099	0.00135256764641963
"5726"	"K12437: polyketide synthase 13"	0	2.41167e-06	3.6011e-06	3.9093e-06	0.00129732904187404	0.00136495532141998	0.00123451580666006	0.00108882921026088
"5727"	"K12440: phenolpthiocerol synthesis type-I polyketide synthase A"	0	3.56399e-06	0	4.50251e-07	0.000691768144490197	0.00109658525325358	0.00104644626076333	0.000544732257025316
"5728"	"K12441: phenolpthiocerol synthesis type-I polyketide synthase B"	0	3.37264e-06	2.12338e-06	2.00223e-06	0.000516879512229934	0.00137718591070734	0.000914622676093131	0.00131425604969263
"5729"	"K12442: phenolpthiocerol synthesis type-I polyketide synthase C"	0	0	0	0	0.000685720564099029	0.000698102847440168	0.00140498751052655	0.000992121602641419
"5730"	"K12443: phenolpthiocerol synthesis type-I polyketide synthase D"	0	3.03264e-06	0	1.53731e-06	0.00134409835073166	0.000695818273350596	0.000582744271261618	0.00080497858254239
"5731"	"K12444: phenolpthiocerol synthesis type-I polyketide synthase E"	0	1.06693e-06	0	9.87702e-07	0.00131594650237821	0.00123939989414066	0.000856689747655764	0.000642999486997724
"5732"	"K12445: trans enoyl reductase"	2.52761e-06	5.62933e-06	5.77404e-06	5.07057e-06	0.00130584550579079	0.00063562506553717	0.00069163814233616	0.0012168773333542
"5733"	"K12446: L-arabinokinase [EC:2.7.1.46]"	8.7415e-06	7.45007e-06	8.05802e-06	7.87939e-06	0.000776409922866151	0.000837488092016429	0.0012929298595991	0.000619635378010571
"5734"	"K12448: UDP-arabinose 4-epimerase [EC:5.1.3.5]"	2.91026e-05	2.74513e-05	2.59353e-05	2.5879e-05	0.00093195321620442	0.00107536145788617	0.000728620409965515	0.00136152314278297
"5735"	"K12449: UDP-apiose/xylose synthase"	9.0782e-06	1.29128e-05	7.98731e-06	4.50209e-06	0.00138433193485253	0.000994271209696308	0.000927789642242715	0.00107082065008581
"5736"	"K12450: UDP-glucose 4,6-dehydratase [EC:4.2.1.76]"	0	1.36266e-06	6.44351e-07	1.75615e-06	0.0012590120465029	0.00106028912123293	0.000659538191743195	0.000721010983455926
"5737"	"K12451: 3,5-epimerase/4-reductase [EC:5.1.3.- 1.1.1.-]"	7.8722e-07	0	2.88207e-06	3.97848e-07	0.000698229338275269	0.000819441953208298	0.000681988797616214	0.000896416944917291
"5738"	"K12452: CDP-4-dehydro-6-deoxyglucose reductase, E1 [EC:1.17.1.1]"	7.21469e-05	7.61738e-05	9.60889e-05	7.71606e-05	0.000796239290619269	0.000730136021273211	0.00145546743879095	0.000621416155714542
"5739"	"K12454: CDP-paratose 2-epimerase [EC:5.1.3.10]"	0.000345629	0.000358151	0.000279608	0.000233007	0.00139034654269926	0.00133867602376267	0.0012685469025746	0.00052009225753136
"5740"	"K12462: Rho GDP-dissociation inhibitor"	0	0	0	0	0.00133600195706822	0.000671754228649661	0.00137857870780863	0.00141235416149721
"5741"	"K12468: phenylacrylic acid decarboxylase"	1.19293e-05	8.91974e-06	6.53801e-06	8.16028e-06	0.00132825518026948	0.00105030520330183	0.00145078765717335	0.00122626096894965
"5742"	"K12483: EH domain-containing protein 1"	0	0	0	0	0.00120562322554179	0.00072399534820579	0.00108839550311677	0.00103166387649253
"5743"	"K12486: stromal membrane-associated protein"	0	0	0	0	0.00128120830794796	0.0012240403785836	0.000869867566972971	0.00147550499252975
"5744"	"K12492: ADP-ribosylation factor GTPase-activating protein 1"	0	0	0	0	0.000969826870597899	0.00127442896761931	0.00136846838612109	0.000679991287877783
"5745"	"K12493: ADP-ribosylation factor GTPase-activating protein 2/3"	0	5.15754e-06	5.47269e-06	0	0.00125030749174766	0.00121162233641371	0.000637361596338451	0.000902325441129506
"5746"	"K12500: thioesterase III"	0	1.89981e-06	0	0	0.000852362847654149	0.00100652009667829	0.00144305156334303	0.00113119818386622
"5747"	"K12502: MPBQ/MSBQ methyltransferase [EC:2.1.1.295]"	0	5.30935e-06	3.39292e-06	3.90301e-06	0.00142633316037245	0.000790788808139041	0.000922076898161322	0.00123646902735345
"5748"	"K12503: short-chain Z-isoprenyl diphosphate synthase [EC:2.5.1.68]"	5.15665e-05	9.28657e-05	8.61362e-05	0.000120114	0.00122925687232055	0.0012271894752048	0.00149388240254484	0.00103353631240316
"5749"	"K12506: 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]"	0.000241251	0.000234293	0.000231436	0.000227413	0.00103192410687916	0.00121257656672969	0.00138708602660336	0.00118324959161691
"5750"	"K12507: acyl-CoA synthetase"	4.12518e-05	3.02431e-05	2.15867e-05	2.02198e-05	0.00148822465259582	0.000803290610201657	0.000957680088933557	0.00075453526340425
"5751"	"K12508: feruloyl-CoA synthase"	0.00016852	0.000169401	0.000234188	0.000224815	0.00075590898282826	0.000745717489859089	0.000754297471605241	0.00132255255314521
"5752"	"K12510: tight adherence protein B"	0.000425568	0.00040979	0.000392633	0.000404231	0.000993780669756234	0.000898481722688302	0.000767338548786938	0.000666044282028452
"5753"	"K12511: tight adherence protein C"	0.00044383	0.000468671	0.000413667	0.000426487	0.000748060986865312	0.000691859527025372	0.000914836100535467	0.00106686583836563
"5754"	"K12524: bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]"	0.000102989	8.38722e-05	0.000106597	8.2017e-05	0.00122669321135618	0.000735123032238334	0.000857406585477293	0.000599901254288852
"5755"	"K12525: bifunctional aspartokinase / homoserine dehydrogenase 2 [EC:2.7.2.4 1.1.1.3]"	0	0	0	5.54639e-07	0.000709529487881809	0.000962838198523968	0.00118029392696917	0.00126609900617041
"5756"	"K12526: bifunctional diaminopimelate decarboxylase / aspartate kinase [EC:4.1.1.20 2.7.2.4]"	4.85932e-06	7.3536e-06	6.79113e-06	1.61361e-05	0.00126495164097287	0.000783433597767726	0.00149751004809514	0.00051871129614301
"5757"	"K12527: putative selenate reductase [EC:1.97.1.9]"	8.03456e-06	4.48491e-06	0	7.7553e-06	0.00139133272017352	0.000526434161700308	0.00136914473562501	0.00119011587416753
"5758"	"K12528: putative selenate reductase molybdopterin-binding subunit"	8.65823e-06	6.57607e-06	3.99828e-06	3.91853e-06	0.000623111066641286	0.000950292176799849	0.00114254078106023	0.000881660762708634
"5759"	"K12529: putative selenate reductase FAD-binding subunit"	0	0	0	0	0.000754828642355278	0.00107901514880359	0.00105569042032585	0.000508286325260997
"5760"	"K12530: ATP-binding cassette, subfamily B, bacterial RtxB"	7.99202e-07	0	1.11754e-06	0	0.000870878403773531	0.00114650518633425	0.00101809837855399	0.00126165476767346
"5761"	"K12531: ATP-binding cassette, subfamily B, bacterial RtxE"	5.75737e-07	0	0	0	0.000928529565688223	0.00123694604239427	0.00103189214109443	0.00112947013298981
"5762"	"K12536: ATP-binding cassette, subfamily C, bacterial exporter for protease/lipase"	1.09911e-05	8.85648e-06	1.95777e-05	1.65461e-05	0.000847315979888663	0.000502993014175445	0.000903901698300615	0.00100063362810761
"5763"	"K12537: protease secretion protein HasE"	2.76725e-06	1.99575e-06	1.77101e-05	9.1702e-06	0.00105164826195687	0.00124041318986565	0.000591361963190138	0.000924650376662612
"5764"	"K12538: outer membrane protein HasF"	3.78453e-06	0	7.3271e-06	1.29164e-06	0.00121714848396368	0.00123181894398294	0.00130223060236312	0.00122529859724455
"5765"	"K12539: ATP-binding cassette, subfamily C, bacterial PrsD"	2.28174e-05	1.52565e-05	2.28384e-05	2.86169e-05	0.00128765732888132	0.000895977782318369	0.0014032500628382	0.00136934919655323
"5766"	"K12540: membrane fusion protein PrsE"	5.91254e-06	4.71369e-06	3.33939e-06	4.2036e-06	0.000544116393662989	0.00112474060291424	0.00101319644995965	0.000804222777951509
"5767"	"K12541: ATP-binding cassette, subfamily C, bacterial LapB"	3.01528e-05	2.85072e-05	6.7255e-05	6.97776e-05	0.000533972110133618	0.00131426429236308	0.000758867296390235	0.0013535887892358
"5768"	"K12542: membrane fusion protein LapC"	3.53434e-05	2.53359e-05	6.7871e-05	5.49176e-05	0.00070451661827974	0.000551718393340707	0.0010608802146744	0.000527957486687228
"5769"	"K12543: outer membrane protein LapE"	2.27707e-05	2.99874e-05	5.33668e-05	4.44596e-05	0.000876488825771958	0.00120726728648879	0.000896443685051054	0.00115808630362153
"5770"	"K12547: polysaccharidase protein"	0	0	0	0	0.00147798934788443	0.000761377919930965	0.000809158042538911	0.000507647720398381
"5771"	"K12548: autoaggregation protein RapA/B/C"	0	0	0	0	0.000813826161203906	0.00126106396433897	0.00119656085851602	0.00113501153606921
"5772"	"K12549: surface adhesion protein"	0	0	3.93219e-07	4.62828e-07	0.000959071475779638	0.00139755948563106	0.000614073818316683	0.00115460711950436
"5773"	"K12555: penicillin-binding protein 2A [EC:2.4.1.129 2.3.2.-]"	0	0	0	0	0.00103833223017864	0.000857455558609217	0.001310485832626	0.00147824402316473
"5774"	"K12562: amphiphysin"	0	0	0	0	0.000954801381099969	0.00117816717037931	0.00121000753086992	0.00124505727482028
"5775"	"K12567: titin [EC:2.7.11.1]"	9.3406e-06	9.15748e-06	8.29131e-06	6.88247e-06	0.000687730030156672	0.000521781770745292	0.000869843985652551	0.00083941963640973
"5776"	"K12570: streptomycin 6-kinase [EC:2.7.1.72]"	1.35277e-06	2.30307e-06	1.20014e-06	1.32015e-06	0.00115245571243577	0.000935692585306242	0.000865378701360896	0.000752044981578365
"5777"	"K12573: ribonuclease R [EC:3.1.-.-]"	0.000434153	0.000451639	0.000390905	0.000432922	0.00128353883954696	0.000888930143089965	0.000789483297616243	0.000723545735934749
"5778"	"K12574: ribonuclease J [EC:3.1.-.-]"	0.000455544	0.000463592	0.00039597	0.000464768	0.00102481543947943	0.0011152728041634	0.00103039432433434	0.000648253020830452
"5779"	"K12581: CCR4-NOT transcription complex subunit 7/8"	0	0	0	0	0.00124332342599519	0.000612339659593999	0.000621406182879582	0.000896793141029775
"5780"	"K12583: NO_NAME"	2.51611e-05	3.01034e-05	3.57526e-05	3.25854e-05	0.00149997556139715	0.000893722990294918	0.000823734472505748	0.00107082439842634
"5781"	"K12585: exosome complex exonuclease DIS3/RRP44 [EC:3.1.13.-]"	0	0	0	0	0.00104812560719438	0.000546094303019345	0.000772765317931771	0.00101850391132757
"5782"	"K12587: exosome complex component MTR3"	0	0	0	1.34572e-06	0.000953483439749107	0.00115694152540527	0.00125643102731556	0.00143001624848694
"5783"	"K12589: exosome complex component RRP42"	4.18173e-06	7.80589e-06	0	0	0.00131954260356724	0.00120568702369928	0.0011279055676423	0.00120611635665409
"5784"	"K12591: exosome complex exonuclease RRP6 [EC:3.1.13.-]"	7.88538e-06	1.73324e-06	0	6.66154e-07	0.00133156941551715	0.000814919255441055	0.000836666199844331	0.000921500133583322
"5785"	"K12592: exosome complex protein LRP1"	1.21378e-06	0	0	0	0.00103894702810794	0.00100413501821458	0.00122899239789695	0.000689615484792739
"5786"	"K12599: antiviral helicase SKI2 [EC:3.6.4.-]"	0	0	0	0	0.000815129636321217	0.000700956363696605	0.000923358667409048	0.000601485057035461
"5787"	"K12600: superkiller protein 3"	4.47691e-05	3.85223e-05	2.24135e-05	2.78254e-05	0.00109133117296733	0.000599077854538336	0.000934657577192411	0.00126147369202226
"5788"	"K12603: CCR4-NOT transcription complex subunit 6 [EC:3.1.13.4]"	0	0	0	0	0.000747604415286332	0.000649278104770929	0.00127133928262629	0.00115368936792947
"5789"	"K12605: CCR4-NOT transcription complex subunit 2"	0	0	3.49668e-06	0	0.00145640663011	0.000599081106949598	0.000731897047488019	0.00128281212714501
"5790"	"K12606: CCR4-NOT transcription complex subunit 9"	0	0	1.13141e-06	1.81903e-06	0.00106189306383021	0.00101541862729937	0.000647092573111877	0.000993716524913907
"5791"	"K12608: CCR4-NOT complex subunit CAF16"	3.32082e-06	2.22559e-06	0	0	0.000534386300016195	0.000848107912810519	0.00119077429967001	0.00065188542730175
"5792"	"K12609: CCR4-NOT transcriptional complex subunit CAF120"	0	0	0	4.13066e-06	0.00119365715631284	0.00102661951538175	0.000626037925714627	0.00111894880211912
"5793"	"K12611: mRNA-decapping enzyme 1B [EC:3.-.-.-]"	0	0	0	0	0.00101539289299399	0.00116120715509169	0.000836392372846603	0.000993055564584211
"5794"	"K12614: ATP-dependent RNA helicase DDX6/DHH1 [EC:3.6.4.13]"	0	0	0	5.58412e-07	0.00115039847348817	0.00108123616594821	0.00053820925927721	0.000726522736018524
"5795"	"K12618: 5'-3' exoribonuclease 1 [EC:3.1.13.-]"	0	0	0	0	0.00147664851462468	0.00139399154111743	0.000618897888343781	0.000601266693323851
"5796"	"K12619: 5'-3' exoribonuclease 2 [EC:3.1.13.-]"	0	0	0	0	0.000781129461945966	0.000966440243879333	0.00104972778004594	0.000963629278820008
"5797"	"K12621: U6 snRNA-associated Sm-like protein LSm2"	2.14958e-06	0	0	4.21911e-06	0.00144253939716145	0.000536351643269882	0.000563796504400671	0.00122065170411952
"5798"	"K12622: U6 snRNA-associated Sm-like protein LSm3"	2.01897e-06	0	0	0	0.00121679034736007	0.000647016718517989	0.000695991304470226	0.000818345330655575
"5799"	"K12623: U6 snRNA-associated Sm-like protein LSm4"	0	0	0	0	0.000634908101987094	0.000613144276663661	0.000559586204122752	0.00135208959341981
"5800"	"K12624: U6 snRNA-associated Sm-like protein LSm5"	0	0	0	0	0.00139880534633994	0.000577652218751609	0.0014743673496414	0.000796927573392168
"5801"	"K12625: U6 snRNA-associated Sm-like protein LSm6"	6.95078e-06	0	2.4829e-06	1.76998e-06	0.000678863992681727	0.00147448163665831	0.00141079849260859	0.000684973143506795
"5802"	"K12626: U6 snRNA-associated Sm-like protein LSm7"	0	0	7.98599e-06	0	0.000526028050808236	0.00104320883704349	0.00116703648399562	0.000878761633532122
"5803"	"K12627: U6 snRNA-associated Sm-like protein LSm8"	0	0	0	1.07322e-06	0.000612565380055457	0.000712069891626015	0.00136280255648308	0.001270629204344
"5804"	"K12645: epi-isozizaene 5-monooxygenase [EC:1.14.13.106]"	0	0	0	0	0.000882580301258713	0.000638308245688677	0.000756063768640161	0.00141541743720882
"5805"	"K12657: delta-1-pyrroline-5-carboxylate synthetase [EC:2.7.2.11 1.2.1.41]"	3.31004e-06	0	0	1.26942e-06	0.00104850770486519	0.000780240737134591	0.00141842808714136	0.00050909130834043
"5806"	"K12658: 4-hydroxyproline epimerase [EC:5.1.1.8]"	3.47731e-05	4.01275e-05	3.50434e-05	3.07718e-05	0.00135101425461471	0.00100885943602771	0.000502951366826892	0.000589522911934182
"5807"	"K12659: N-acetyl-gamma-glutamyl-phosphate reductase / acetylglutamate kinase [EC:1.2.1.38 2.7.2.8]"	4.81139e-06	2.21768e-06	6.06483e-06	1.10043e-05	0.00105411661975086	0.00136101644882001	0.00120739476243034	0.000904363785637543
"5808"	"K12660: 2-dehydro-3-deoxy-L-rhamnonate aldolase [EC:4.1.2.53]"	2.97874e-06	1.51764e-06	2.84836e-06	4.11556e-06	0.000718244053190574	0.000660741049330682	0.000979166200617328	0.00104903622367419
"5809"	"K12661: L-rhamnonate dehydratase [EC:4.2.1.90]"	1.55844e-05	1.49117e-05	2.72207e-05	2.25406e-05	0.000897443558555096	0.00123560179374181	0.00129962239740416	0.00118783697485924
"5810"	"K12662: U4/U6 small nuclear ribonucleoprotein PRP4"	0	0	0	0	0.00106489008083008	0.00145908392895944	0.000773459832184017	0.00121225481270812
"5811"	"K12663: Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase [EC:5.3.3.-]"	1.39471e-06	2.71477e-06	7.37798e-06	4.00447e-06	0.000532861938467249	0.00149593617720529	0.000656647783936933	0.00071072153490968
"5812"	"K12666: oligosaccharyltransferase complex subunit alpha (ribophorin I)"	0	0	0	0	0.00100973781407811	0.000919965572655201	0.00117591305752285	0.000834293045336381
"5813"	"K12668: oligosaccharyltransferase complex subunit epsilon"	0	0	0	0	0.000640862019732595	0.00121884844102897	0.00107234645495191	0.00145751305809245
"5814"	"K12669: oligosaccharyltransferase complex subunit gamma"	0	0	0	0	0.00133099447353743	0.00139699659706093	0.000705372595461086	0.000979120391886681
"5815"	"K12685: subtilase-type serine protease"	0	0	5.07682e-06	1.73393e-06	0.000746394406538457	0.000561460607685149	0.000805252954596654	0.000910441838437691
"5816"	"K12686: outer membrane lipase/esterase"	0	1.28316e-05	4.93606e-06	3.24847e-05	0.00068798530427739	0.00108951609861106	0.00105707462248392	0.00147651701094583
"5817"	"K12700: NO_NAME"	2.2718e-06	3.95566e-06	1.4982e-06	1.95821e-06	0.00141117480071262	0.000655479091685265	0.00096010615141131	0.00145123968552798
"5818"	"K12702: novobiocin biosynthesis protein NovI"	0	0	2.52916e-06	0	0.00149901696643792	0.000510433274321258	0.00132884554960765	0.000763201276771724
"5819"	"K12703: novobiocin biosynthesis protein NovJ"	4.69397e-06	5.49807e-06	5.41189e-06	5.23574e-06	0.00108184740599245	0.00142712785839103	0.00141194206569344	0.000699575006263331
"5820"	"K12708: novobiocin biosynthesis protein NovR"	7.09936e-07	1.5714e-06	1.61385e-06	2.29066e-06	0.00146992771537043	0.001449560795445	0.000982145089423284	0.0012814597110264
"5821"	"K12711: L-demethylnoviosyl transferase [EC:2.4.1.302]"	0	0	0	0	0.000914828508161008	0.00144883349817246	0.000881396883632988	0.00128018267150037
"5822"	"K12712: demethyldecarbamoylnovobiocin O-methyltransferase [EC:2.1.1.285]"	3.61319e-06	4.47226e-06	2.22119e-06	4.21157e-06	0.000580215690890327	0.00122911545960233	0.00072267076256685	0.000693793153623119
"5823"	"K12713: decarbamoylnovobiocin carbamoyltransferase [EC:2.1.3.12]"	2.63365e-06	1.6626e-06	9.67518e-07	1.68152e-06	0.00138895006873645	0.00148123843502253	0.00135089198173955	0.00124048213823698
"5824"	"K12733: peptidyl-prolyl cis-trans isomerase-like 1 [EC:5.2.1.8]"	2.08284e-05	2.44018e-05	8.17235e-06	1.73141e-05	0.000501556172268465	0.00097727261018008	0.00146725515369326	0.000568757149623707
"5825"	"K12734: NO_NAME"	8.08608e-06	1.07979e-05	8.57548e-06	7.65553e-06	0.00116530807246454	0.00137810365646146	0.00098737830366008	0.00136150820809416
"5826"	"K12735: NO_NAME"	0	0	0	0	0.00111678288714029	0.00108363382238895	0.00146103604347445	0.00113465229491703
"5827"	"K12736: NO_NAME"	2.4012e-06	3.08957e-06	5.3643e-06	2.19718e-06	0.00143168850755319	0.00104262981005013	0.00112886364152655	0.00115421539451927
"5828"	"K12737: NO_NAME"	0	0	0	0	0.000977202738868073	0.000575185865862295	0.000921671130228788	0.000854614195181057
"5829"	"K12741: heterogeneous nuclear ribonucleoprotein A1/A3"	0	0	0	0	0.0009518328725826	0.00142258253716864	0.0010379971889779	0.00103841011947952
"5830"	"K12743: N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase [EC:6.3.2.26]"	0	0	0	0	0.00119788472983055	0.00136516728415154	0.00112679267465137	0.000860161667689681
"5831"	"K12812: ATP-dependent RNA helicase UAP56/SUB2 [EC:3.6.4.13]"	0	0	0	0	0.00148807106493041	0.000504975245101377	0.000539775222539902	0.000785611277446151
"5832"	"K12813: pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 [EC:3.6.4.13]"	0	0	0	0	0.000933171037584543	0.00143983688112348	0.000911567602539435	0.000817970581352711
"5833"	"K12815: pre-mRNA-splicing factor ATP-dependent RNA helicase DHX38/PRP16 [EC:3.6.4.13]"	0	0	0	0	0.00148912008642219	0.00142532219667919	0.00139627806679346	0.00132346833636984
"5834"	"K12818: ATP-dependent RNA helicase DHX8/PRP22 [EC:3.6.4.13]"	3.18483e-06	0	5.60222e-06	4.13652e-06	0.000628249881090596	0.000599216259550303	0.00128556676255539	0.000532901142025366
"5835"	"K12819: pre-mRNA-processing factor SLU7"	0	0	6.50167e-06	0	0.00111608643783256	0.00134160805819556	0.00125754951685667	0.00134795210044831
"5836"	"K12820: pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15/PRP43 [EC:3.6.4.13]"	0	0	0	3.51397e-06	0.00149921549251303	0.000605084460694343	0.00133536505559459	0.00147124456753954
"5837"	"K12823: ATP-dependent RNA helicase DDX5/DBP2 [EC:3.6.4.13]"	0	0	0	0	0.000585881057661027	0.00131723439577036	0.00122296889638528	0.00115201628976502
"5838"	"K12825: splicing factor 3A subunit 1"	6.11444e-06	0	0	0	0.00134768338408321	0.00133832432865165	0.00110904833837412	0.00148572300444357
"5839"	"K12826: splicing factor 3A subunit 2"	1.12158e-05	0	0	0	0.00116934426408261	0.000549290791619569	0.00123795889294706	0.00146811790764332
"5840"	"K12827: splicing factor 3A subunit 3"	0	0	0	0	0.00134060679306276	0.000775255307555199	0.00139492857712321	0.000874854488996789
"5841"	"K12828: splicing factor 3B subunit 1"	0	0	0	0	0.000919209754560143	0.000761810069670901	0.00104693882307038	0.00142852576263249
"5842"	"K12830: splicing factor 3B subunit 3"	0	0	0	1.82742e-06	0.000948432544944808	0.00111791440332308	0.000513348629232496	0.000823789777932689
"5843"	"K12831: splicing factor 3B subunit 4"	0	0	0	0	0.000579815706703812	0.00141465784539469	0.00056178475683555	0.000516462364699692
"5844"	"K12832: splicing factor 3B subunit 5"	0	3.5408e-06	0	0	0.00086874124314636	0.00124571884004399	0.00101696710521355	0.00115078860288486
"5845"	"K12833: pre-mRNA branch site protein p14"	0	0	0	0	0.00116640132619068	0.00146067357715219	0.00146002303110436	0.000502588909817859
"5846"	"K12834: PHD finger-like domain-containing protein 5A"	0	0	2.98913e-06	1.65344e-06	0.00139322915812954	0.000557190776569769	0.000654769715620205	0.000864532113540918
"5847"	"K12835: ATP-dependent RNA helicase DDX42 [EC:3.6.4.13]"	0	0	0	0	0.00108990938565694	0.00100525649613701	0.00128954407153651	0.001003216879908
"5848"	"K12836: splicing factor U2AF 35 kDa subunit"	0	2.78699e-06	1.19816e-06	0	0.000849918687948957	0.000610649282578379	0.000962883729254827	0.00147997478418984
"5849"	"K12837: splicing factor U2AF 65 kDa subunit"	0	0	0	0	0.000980703291716054	0.00119896448054351	0.00129410294722766	0.0011235950125847
"5850"	"K12843: U4/U6 small nuclear ribonucleoprotein PRP3"	0	0	5.99279e-06	0	0.00103173789521679	0.00124097519461066	0.000895061571383849	0.000511407400015742
"5851"	"K12845: U4/U6 small nuclear ribonucleoprotein SNU13"	0	1.60461e-06	0	0	0.00141033815359697	0.00103647885727696	0.00138671778142452	0.00129509275010787
"5852"	"K12846: U4/U6.U5 tri-snRNP-associated protein 3"	0	0	0	0	0.0012360879862681	0.000762985828565434	0.000857661360874772	0.000797269146656618
"5853"	"K12849: pre-mRNA-splicing factor 38A"	2.87329e-06	0	0	0	0.000588678256375715	0.000571684106951579	0.000807070614071563	0.00062768352101557
"5854"	"K12850: pre-mRNA-splicing factor 38B"	0	0	0	0	0.0011928501764778	0.000945205796742812	0.000609715293860063	0.00149584616068751
"5855"	"K12852: 116 kDa U5 small nuclear ribonucleoprotein component"	0	0	0	0	0.000999327780446038	0.000934839046327397	0.000814983570482582	0.00104376867995597
"5856"	"K12854: pre-mRNA-splicing helicase BRR2 [EC:3.6.4.13]"	0	0	0	2.27683e-06	0.00112103079678491	0.000609927538549528	0.000840338464360684	0.000629948939196765
"5857"	"K12855: pre-mRNA-processing factor 6"	0	0	0	0	0.000743751308182254	0.000596603866666555	0.00095975792570971	0.000860059256898239
"5858"	"K12856: pre-mRNA-processing factor 8"	0	0	6.44351e-07	1.63792e-06	0.00120277671026997	0.00120581788220443	0.000721709104953334	0.000880976887186989
"5859"	"K12857: Prp8 binding protein"	0	0	0	0	0.000548150955699384	0.000827040506759658	0.000900630196556449	0.000673257314134389
"5860"	"K12858: ATP-dependent RNA helicase DDX23/PRP28 [EC:3.6.4.13]"	0	0	0	0	0.00132278749789111	0.000699572174577042	0.000941679936368018	0.00111939812614582
"5861"	"K12859: U5 snRNP protein, DIM1 family"	0	0	3.04728e-06	5.15986e-06	0.000784365702420473	0.0013744277798105	0.000980639704503119	0.000588601582450792
"5862"	"K12860: pre-mRNA-splicing factor CDC5/CEF1"	0	0	0	0	0.000514953949023038	0.00146602849056944	0.000625001937383786	0.00111586453579366
"5863"	"K12862: pleiotropic regulator 1"	0	0	0	0	0.00125659501366317	0.00122328245313838	0.000526533055584878	0.000523121535545215
"5864"	"K12863: protein CWC15"	0	0	0	0	0.000874010156840086	0.00137729317578487	0.00100664875144139	0.00105233017471619
"5865"	"K12865: polyglutamine-binding protein 1"	0	0	0	0	0.00124864831566811	0.00127927992679179	0.000846060636686161	0.00128589057875797
"5866"	"K12867: pre-mRNA-splicing factor SYF1"	0	0	0	0	0.000847835684660822	0.00057288117823191	0.000787134853191674	0.00101995714684017
"5867"	"K12868: pre-mRNA-splicing factor SYF2"	0	0	4.31087e-06	0	0.000923323564697057	0.00142354669724591	0.00101207361882553	0.001072737228591
"5868"	"K12869: crooked neck"	3.59521e-06	2.83232e-06	3.17483e-06	0	0.00106384355761111	0.00108785104542039	0.00137899822392501	0.000763876880519092
"5869"	"K12870: pre-mRNA-splicing factor ISY1"	0	0	0	0	0.00133356042974629	0.000552435748046264	0.000856023352826014	0.00114540628390387
"5870"	"K12872: pre-mRNA-splicing factor RBM22/SLT11"	0	0	0	0	0.000517635688418523	0.000590503773652017	0.00106747470702976	0.00114566077035852
"5871"	"K12873: bud site selection protein 31"	0	0	0	1.40567e-06	0.00109159642783925	0.000587605278473347	0.00110798525577411	0.00149257338489406
"5872"	"K12876: RNA-binding protein 8A"	0	0	0	0	0.00113131329300813	0.00054567078477703	0.00134362429147586	0.000655236847000197
"5873"	"K12877: protein mago nashi"	0	0	9.63685e-06	0	0.00149551030714065	0.000753170402254909	0.00113620143919252	0.000998598051490262
"5874"	"K12880: THO complex subunit 3"	0	0	0	0	0.000751756368903443	0.000951393090654165	0.000630319405114278	0.00122604221384972
"5875"	"K12883: nuclear cap-binding protein subunit 2"	0	0	0	0	0.000912961821071804	0.00100575392902829	0.00121113635250367	0.000691059792879969
"5876"	"K12885: heterogeneous nuclear ribonucleoprotein G"	0	0	0	0	0.00088117299368605	0.00126871184492484	0.000739273475948721	0.00137403640872799
"5877"	"K12891: splicing factor, arginine/serine-rich 2"	0	0	0	0	0.00122662239894271	0.000922049224143848	0.000963342112256214	0.000596594427712262
"5878"	"K12896: splicing factor, arginine/serine-rich 7"	0	0	0	0	0.0012565878785681	0.00140836455789395	0.00126921402965672	0.000629697671858594
"5879"	"K12897: transformer-2 protein"	0	0	0	0	0.000650726021034643	0.000755798436468467	0.000942954728845507	0.00121483285655268
"5880"	"K12900: FUS-interacting serine-arginine-rich protein 1"	0	0	0	0	0.00108194734365679	0.000770100305089727	0.00142521863034926	0.000843498455826193
"5881"	"K12940: NO_NAME"	0	0	0	0	0.00108304382185452	0.000955928122391924	0.000650824557989836	0.00114647068083286
"5882"	"K12941: NO_NAME"	4.95805e-05	4.77004e-05	5.44949e-05	4.9357e-05	0.000938421215862036	0.000569637692999095	0.000863394886488095	0.000632248075446114
